656,938,,64.39531,39.77322,Shirgiran Gate
657,809,,64.40353,39.78099,Ughlan Gates
658,939,,64.43119,39.77456,Mazar-i Sharif Gate
659,940,,64.43106,39.77332,Qarshi GateDarwaza-i Qawala
660,941,,64.41985,39.76831,Sallakh-khana Gate
661,942,,64.41457,39.76792,Namazhgah Gate
662,944,Turbat-i Haydariyya,59.219444,35.273889,Turbat-i HaydariyyaTorbat-e Heydarieh���_�_�����_��-�󥑥������_��Turbat-i Ishaq Khan
664,946,Bahar,48.441389,34.907222,Bahar (City)
665,948,,64.419834,39.770304,"Araban MosqueAbdallah Safid Mun ""Hazrat Ustaz"""
666,1096,,64.420958,39.770638,Ishan Pir
667,1099,,64.41236,39.7738,Tursunjan
668,1086,,64.4142,39.77132,Alim-jan Bay
670,1027,,64.40354,39.76825,Khiyaban
673,344,,64.42355,39.77568,Kalabad Madrasa
674,1023,,64.42708,39.77593,Ja'far Khwaja
675,949,Shamsabad,64.41378,39.76464,ShemsabadShamsabad
676,77,Sarakhs,61.157778,36.545,Sarakhs
677,951,Gur'ev,51.883333,47.116667,Gur'evAtyrau
678,952,Ural'sk,51.366667,51.233333,Ural'skOralYaitsk
683,953,Orsk,58.566667,51.2,Orsk
685,954,Troitsk,61.566667,54.083333,Troitsk
687,39,Omsk,73.366667,54.983333,Omsk
689,955,Pavlodar,76.95,52.3,PavlodarKoryakovsky
690,847,Petropavlovsk,69.166667,54.883333,Petropavlovsk FortressPetropavl
693,956,Semipalatinsk,80.266667,50.433333,Semipalatinsk
694,957,,50.266667,44.516667,Fort AleksandrovskiiFort-Shevchenko
695,958,Ghulja,81.316667,43.916667,IliGhuljaQuljaYining
696,133,Astarabad,54.434722,36.838611,AstarabadGurgan
698,959,Abadan,48.304167,30.339167,Abadan
699,27,Herat,62.203056,34.341944,Herat
882,986,,64.39891,39.77012,Tombs of the Manghit Amirs
883,846,,64.43195,39.78551,Dilkusha Palace
884,987,,64.44476277,39.76666338,Sayf al-Din Bakharzi
887,6009,,64.40056801,39.7770288,Isma'il Samani Mausoleum
889,6019,,80.433333,47.966667,AyagozAyaguzSergiopol
890,6020,,79.05,45.133333,KopalQapal
891,6021,,75.283333,42.833333,ToqmoqTokmok
892,6022,Pishpek (Bishkek),74.612222,42.874722,PishpekBishkekFrunze
893,6023,,73.178611,42.872778,MerkeMerki
894,6024,Awliya-Ata (Taraz),71.366667,42.9,Awliya-AtaTarazTeraz
895,803,Chimkent,69.595833,42.316667,ChimkentShymkent
896,135,Turkistan,68.266667,43.283333,TurkistanYasiShawgar
897,6025,,62.1,45.766667,KazalinskKazaly
898,6026,,82.983333,46.75,ChuguchakTarbaghatayTacheng
899,943,Tash Qurghan,75.224444,37.772778,Tash Qurghan (Xinjiang)
900,139,Aqcha,66.185833,36.911389,__khcha__qchah
901,6027,Krasnovodsk,52.966667,40.016667,KrasnovodskTurkmenbashi
903,71,Kerki,65.236944,37.853056,Kerki (Province)Kark_��_���_����
904,149,Ashgabat,58.366667,37.933333,��Ishq __b_�dAshgabat
905,19,Andijan,72.333333,40.783333,Andijan
956,5116,,64.43005,39.77269,Shaykh Rangrez (Guzar)Darwaza-i Qawala
957,1128,,64.43005,39.77269,I'badallah Khwaja
958,5066,,64.4288,39.77182,Khalifa Husayn (Guzar)
959,877,,64.42738,39.77216,Muhammad Qasim (Guzar)
960,878,,64.42603,39.77179,Pochcho-Khwaja (Guzar)
961,908,,64.4242,39.77229,Kuy-yi Murgh-Kush (Guzar)
962,909,,64.4249,39.77254,Mirza Biy (Guzar)
963,5068,,64.42357,39.77197,Khwaja Bulghar (guzar)
964,5016,,64.420958,39.770638,Eshan Pir (Guzar)
1265,5152,,64.4258,39.77281,Kakila Kalan (Guzar)
1266,910,,64.42225,39.77155,Alwanj (Guzar)
1267,911,,64.42212,39.77203,Mahalla-i Kuhna (Guzar)
1268,5112,,64.42396,39.77312,Mulla Shamsi Muhammad (Guzar)SharsharaBazar-i Alaf
1269,913,,64.42282,39.77297,Khwaja Halim (Guzar)
1270,5191,,64.41987,39.77232,Mirza Ubayd (Guzar)Char Karvansaray
1271,5171,,64.41992,39.77098,Mehtar Shafi (Guzar)Hawz-i Rashid
1272,918,,64.41944,39.77035,Islam (Guzar)
1273,919,,64.41939,39.76954,Araban (Guzar)
1274,5187,,64.42045,39.76879,Mir Mas'ud (Guzar)
1275,6066,,64.39919,39.76926,Posol'skii Dom v BukhareRussian Embassy in Bukhara
1276,973,,64.39989,39.76351,Chaqar (Guzar)
1277,972,,64.4032,39.7639,Shah-Malik (Guzar)
1278,970,,64.40213,39.7647,Khanaqah (Guzar)
1279,968,,64.40363,39.7646,Urganjiyan (Guzar)Chakari
1280,971,,64.40421,39.76519,Pista-shikanan (Guzar)Kalta-khwaja
1281,969,,64.40293,39.76547,Pakhta Bafi (Guzar)
1282,974,,64.39821,39.76515,Abdallah-Khwaja (Guzar)
1283,976,,64.39941,39.76565,Qazi Zahid (Guzar)
1284,975,,64.39808,39.7664,Shahr-i Naw (Guzar)
1285,5063,,64.40215,39.76627,Hawz-i Naw (Guzar)
1286,5055,,64.40194,39.76758,Hajji Habiballah (Guzar)
1287,977,,64.39929,39.76759,Janafaron (Guzar)
1288,6058,,64.40182,39.76842,Qarchigi (Guzar)
1289,978,,64.39995,39.76863,Dastarbandon (Guzar)
1290,979,,64.39819,39.76906,Juyzar (Guzar)
1291,980,,64.3981,39.77034,Charmgaran (Guzar)
1292,5067,,64.40023,39.77028,Khalifa Khudaydad (Guzar)
1293,981,,64.39889,39.7717,Chuqur-mahalla (Guzar)
1294,982,,64.40013,39.7725,Ta-i Chahar Bagh (Guzar)
1295,985,,64.39877,39.77298,Hawz-i Baland (Guzar)
1296,984,,64.39626,39.77257,Waqf (Guzar)
1297,989,,64.39572,39.7738,Hajji Darugha (Guzar)
1298,990,,64.39646,39.77448,Nadir Qurchi (Guzar)
1300,991,,64.39691,39.77504,Khwaja Ghunjari (Guzar)
1301,993,,64.39499,39.77569,Sarwana (Guzar)
1302,6000,,64.39629,39.77637,Qul Muhammad Hajji (Guzar)Hawz-i Chubin
1303,6013,,64.39538,39.77681,Zinda Fil Ahmad-i Jami(Guzar)Zindafil
1304,6005,,64.39616,39.7773,Qabul-ata (Guzar)
1305,6006,,64.39561,39.77794,Ahmad Darugha (Guzar)
1306,6003,,64.39737,39.77673,Aq Masjid (Guzar)
1307,6007,,64.39729,39.7774,Masjid-i Kunjak (Guzar)
1308,6014,,64.39733,39.77801,Dewar-i Pakhsa (Guzar)
1309,6011,,64.39864,39.77765,Lang-i Arab (Guzar)
1310,6008,,64.39869,39.77686,Bahadur-Biy (Guzar)
1311,6010,,64.39999,39.77629,Mudda'a (Guzar)
1312,6002,,64.39937,39.77585,Qalmaq (Guzar)Qalmaqan
1313,992,,64.40045,39.77429,Shisha Khana (Guzar)
1314,6001,,64.40146,39.77533,Durman (Guzar)
1315,6015,,64.39988,39.77851,Takiyya (Guzar)
1316,6043,,64.40011,39.77926,Shikasta Bandan (Guzar)
1317,6046,,64.40377,39.77788,Urusan (Guzar)
1318,6042,,64.4021,39.77874,Qazi Fayzi (Guzar)
1319,6039,,64.40182,39.7797,Muhammad-payk (Guzar)
1320,6039,,64.40182,39.7797,Muhammad-payk (Guzar)
1321,6041,,64.40376,39.77945,Kharratan (Guzar)
1322,6040,,64.40455,39.7804,Darwaza-i Ughlan (Guzar)Chahar Baqqali Ughlan
1323,5117,,64.40575,39.7809,Sher Muhammad Juwazkan (Guzar)
1324,6049,,64.40723,39.78141,Kafar-rabat (Guzar)
1325,5080,,64.40757,39.78053,Khwaja Qurban (Guzar)
1326,6048,,64.40777,39.77976,Pista Shikanan (Guzar)
1327,6047,,64.40596,39.77865,Ruhi (Guzar)Usta RuhiGuzar-i Jami' Masjid
1328,6045,,64.40531,39.77761,Mir-jan Ali (Guzar)
1329,6044,,64.40413,39.77661,Tabiban (Guzar)
1330,6050,,64.41078,39.78144,Khasa-pulad (Guzar)
1331,6059,,64.40906,39.78068,Nazarcha (Guzar)
1332,6051,,64.40994,39.78006,Qazi Mir-Hashim (Guzar)Sagutarashan
1333,6052,,64.40949,39.77973,Mirza Ghafur (Guzar)Tah-i ArkHafiz-Changi
1334,6053,,64.41133,39.77953,Mihtar Shah-bek (Guzar)
1335,5143,,64.40504,39.77536,Qush Madrasa (Guzar)
1336,6064,,64.40745,39.77479,Abdallah Qushbegi (Guzar)
1337,5134,,64.40624,39.77363,Qafilan (Guzar)
1338,5183,,64.4038,39.77427,Mir Dustum (Guzar)
1339,6054,,64.40365,39.77347,Khwaja Rafi' (Guzar)
1340,6055,,64.40551,39.77305,Walida-i Khan Shahid (Guzar)
1341,5166,,64.40661,39.77213,Masjid-i Baland (Guzar)
1342,6063,,64.40798,39.77253,Khwaja Asp-gardan (Guzar)
1343,5074,,64.40626,39.77125,Khwaja Tuyghun (Guzar)
1344,6062,,64.40808,39.77103,Akhta-chi (Guzar)
1345,5172,,64.40437,39.7707,Mihtar Arif (Guzar)
1346,6056,,64.40427,39.7694,Paykan (Guzar)
1347,6057,,64.40443,39.76819,Qirghiz Ayim (Guzar)
1348,6060,,64.40586,39.76919,Mar-kush (Guzar)
1349,5188,,64.40835,39.76962,Mir-jan Keldi (Guzar)Hamam Kappa
1350,6061,,64.40816,39.77027,Sabungaran (Guzar)Inayat Khwaja (Guzar)
1606,5098,,64.40777,39.77344,Rawghangaran (Guzar)
1607,6076,,64.40954,39.77293,Masjid-i Besutun (Guzar)
1608,5088,,64.40923,39.77394,Dust-chura-aghasi (Guzar)
1609,6074,,64.40813,39.77508,Kuy-i Khanaqah (Guzar)
1610,5009,,64.40665,39.775,Mawlana Asiri (Guzar)
1611,6068,,64.40601,39.7763,Pustin-duzan (Guzar) in Murda-shuyan
1612,6069,,64.40795,39.77628,Murda-shuyan (Guzar)
1613,6070,,64.40923,39.77574,Mir Qara-cha (Guzar)
1614,6071,,64.41057,39.77648,Arrok-i misgari (Guzar)
1615,6073,,64.41023,39.77582,Hawz-i Lesak (Guzar)
1616,5197,,64.41026,39.77529,Nadir-ways (Guzar)Quyov-khwaja (Guzar)
1617,6072,,64.4111,39.77471,Hazrat-i Khizr (Guzar)
1618,6075,,64.41169,39.77404,Musliman-enaga (Guzar)
1619,6077,,64.41242,39.77346,"Muhammad Yar Ataliq (Guzar)Ataliq (Guzar"""
1620,5162,,64.41287,39.77287,Madar-i Khan (Guzar)
1621,5110,,64.41277,39.77819,Qazi-urda (Guzar)Akhund Mulla Usman
1622,6093,,64.41361,39.77788,Zangula-sazi (Guzar)Sih  Suq-i Akhund-i Kalan
1623,5126,,64.41417,39.77838,Alaqa-bandan (Guzar)
1624,5097,,64.41518,39.77788,Sarrajan (Guzar)
1625,5138,,64.41589,39.77722,Qaltagiyan (Guzar)
1626,5133,,64.41524,39.77685,Qasim Shaykh (Guzar)
1627,5060,,64.4142,39.7766,Hafiz Qunghrat (Guzar)
1628,6091,,64.4125,39.7766,Siddiqiyan (Guzar)
1629,6087,,64.41294,39.77506,Mirza Haydar-i Payan (Guzar)
1630,6090,,64.414,39.77581,Hamam Kunjaki (Guzar)
1631,5102,,64.41582,39.77527,Suzangaran (Guzar)
1632,5078,,64.41429,39.77509,Khwaja Zayn al-Din (Guzar)
1633,6089,,64.41501,39.77461,Mirza Quli (Guzar)
1634,5013,,64.41371,39.77436,Amiri (Guzar)
1635,6088,,64.41624,39.77401,Maghak-i Kurpa (Guzar)
1636,5103,,64.41678,39.77333,Siyah-karan (Guzar)
1637,6087,,64.41745,39.77248,Mirza Haydar-i Payan (Guzar)
1638,5153,,64.41569,39.77245,Gawkashan (Guzar)
1639,6086,,64.41662,39.77183,Guzar-i Hay (Guzar)
1640,6127,,64.42496,39.77926,Pes-khana (Guzar)
1641,5085,,64.42675,39.77861,Dil-kusha-yi Darun (Guzar)
1642,5135,,64.42865,39.77618,Qara Kamal (Guzar)
1643,6128,,64.42781,39.77736,Kucha-bagh (Guzar)
1644,5072,,64.42645,39.77624,Tabband (Guzar)
1645,6126,,64.42451,39.77674,Sa'dakan (Guzar)
1646,343,,64.42168,39.77627,Kalabad (Guzar)
1647,6123,,64.41952,39.77641,Mikh-cha-garan (Guzar)
1648,5184,,64.42971,39.77515,Mir Tahur-i Dewan (Guzar)
1649,6129,,64.42892,39.77449,Imam Qazi-khan (Guzar)
1650,6130,,64.429,39.77367,Qazi Nur al-Din (Guzar)
1651,5173,,64.427,39.77344,Mihtar Anbar (Guzar)
1652,5038,,64.42596,39.77505,Ja'far Khwaja (Guzar)
1653,5131,,64.42488,39.77386,Fathallah Qushbegi (Guzar)Hajji Hasan (Guzar)
1654,5142,,64.42403,39.77534,Abdallah Quchqar (Guzar)
1655,5069,,64.42235,39.77499,Khwaja Parsa (Guzar)
1656,6125,,64.42258,39.77391,Oy-binaq (Guzar)
1657,5075,,64.42062,39.77484,Zamucha (Guzar)
1658,6124,,64.41903,39.77432,Muhammad Pistak (Guzar)
1659,5149,,64.42043,39.77389,Kakla Khurd (Guzar)
1660,6132,,64.41172,39.78196,Imam GateMazar Gate
1661,6111,,64.41269,39.78153,Jan-Qubad (Guzar)
1662,5113,,64.41454,39.7824,Jan-Qubad-i Khurd (Guzar)Shur-kul
1663,6110,,64.41229,39.78078,Khwaja Gha'ib (Guzar)
1664,275,,64.41495,39.78161,Maddahan (Guzar)
1665,6113,,64.41509,39.781,Istemur (Guzar)Atlamish (Guzar)
1666,5163,,64.41443,39.78057,Muhammad Ali Hajji (Guzar)
1667,6109,,64.41341,39.78003,Hajji Rafi' (Guzar)
1668,6108,,64.41276,39.77917,Araban in Iskandar-khan (Guzar)Tah-i ZindanQuchqar-qurchi
1669,6106,,64.41429,39.77903,Khwaja Nizam al-Din Bala (Guzar)
1670,6104,,64.4153,39.77932,Ra'd-zada (Guzar)
1671,6105,,64.41524,39.77864,Khwaja Nizam al-Din Payan (Guzar)Halal-khuran
1672,6118,,64.42202,39.78262,Zihtabi Guzar)Rawghangaran in Iskandarkhan
1673,5119,,64.41922,39.78263,Alim Khwaja (Guzar)
1674,5046,,64.42159,39.78131,Char-baqqali Darwaza-i Samarqand (Guzar)
1675,6115,,64.41931,39.78173,Bazar-i Chub (Guzar)
1676,6112,,64.41766,39.78216,Chahar-shanba Qazaq (Guzar)
1677,6114,,64.41731,39.78114,Iskandar-khan (Guzar)
1678,6117,,64.41883,39.78074,Burya-bafan (Guzar)
1679,6119,,64.4212,39.78031,Shah Akhsi (Guzar)
1680,6120,,64.42117,39.77931,Chub-baz (Guzar)
1681,6121,,64.42227,39.77835,Kar-khana (Guzar)Nurabad (Guzar)
1682,5014,,64.41785,39.77974,Awliyayi Gharib (Guzar)
1683,6116,,64.41631,39.78019,Qataghan (Guzar)
1684,6102,,64.4169,39.77898,Chah-i Zanjir (Guzar)
1685,6103,,64.41788,39.7785,Tup-khana (Guzar)
1686,6101,,64.41912,39.7785,Mirza Jan (Guzar)
1687,5081,,64.41867,39.77785,Khwaja Kalan (Guzar)
1688,5167,,64.42037,39.77761,Mulla Payrawi (Guzar)
1689,6100,,64.41923,39.77712,Mir Ibrahim (Guzar)Sar-i Bazar-i Kal-i Farhad
1690,5120,,64.41787,39.77704,Azizan (Guzar)
1691,6096,,64.41878,39.77614,Degrezi (Guzar)
1692,5029,,64.4203,39.77577,Payi Astana (Guzar)
1693,5176,,64.41863,39.77544,Mawlana Sharif (Guzar)Alam na-rasan (Guzar)
1694,5159,,64.42108,39.77518,Kemukhtgaran (Guzar)
1695,5023,,64.41807,39.77498,Bazar-i Gul (Guzar)
1696,6097,,64.41851,39.77427,Zabuda (Guzar)
1697,6098,,64.41958,39.77369,Muyi Taban (Guzar)Mah-i Taban
1698,5168,,64.42139,39.77361,Mulla Shah (Guzar)
1699,6099,,64.41952,39.7731,Maghak-i Attari (Guzar)
1700,5114,,64.40613,39.76697,Shaykh Jalal (Guzar)
1701,6099,,64.41952,39.7731,Maghak-i Attari (Guzar)
1702,933,,64.40764,39.76757,Sahib-zada (Guzar)
1703,5194,,64.4096,39.76827,Mirakan (Guzar)
1704,5146,,64.40923,39.76954,Kasa-garan (Guzar)
1705,932,,64.41089,39.77007,Sarakhsiyan (Guzar)
1706,5118,,64.40859,39.77112,Sufiyan (Guzar)
1707,6081,,64.40738,39.77194,Miyankaliyan (Guzar)
